gyro_raw_y,gyro_raw_x,gyro_raw_z,pressure,compass_raw_z,compass_raw_y,compass_raw_x,temp,accel_row_z,accel_row_y,accel_row_x,time,velocity,displacement
0.001139598,0.019498967,0.007666955,1012.628662,2.264195442,-25.86873055,-18.65163422,35.20193481,0.974299967,-0.019298071,0.022547469,1631164887.0,0.0,0.0
0.000202389,0.012135364,0.00813753,1012.633057,2.805259228,-38.76583099,-28.33900833,35.20193481,0.97381264,-0.020504201,0.0237597,1631164887.0,0.0,0.0
0.002254582,0.014206655,0.008344445,1012.628906,3.026926517,-45.67494202,-33.18541336,35.16522217,0.972837806,-0.021469103,0.022789916,1631164887.0,0.0,0.0
0.000951533,0.013507627,0.006769674,1012.629395,3.910430431,-48.87731171,-35.62296295,35.16522217,0.972837806,-0.020262975,0.022062579,1631164887.0,0.0,0.0
0.001475014,0.013123445,0.007009329,1012.633301,4.496857166,-50.54515457,-36.83429337,35.16522217,0.974787354,-0.020745426,0.023517253,1631164887.0,0.0,0.0
0.002282766,0.010715775,0.006646853,1012.632324,4.45156908,-51.55907059,-37.4312973,35.16522217,0.973081529,-0.019539297,0.022789916,1631164887.0,0.0,0.0
0.000683237,0.009548843,0.007228481,1012.630859,4.281221867,-51.97487259,-37.69538116,35.18357849,0.97381264,-0.02002175,0.023274807,1631164887.0,0.0,0.0
0.00335719,0.00967586,0.005404027,1012.627686,4.199938774,-52.25175476,-37.67836761,35.23865128,0.972594142,-0.020262975,0.022305025,1631164887.0,0.0,0.0
0.000553158,0.009806938,0.00515108,1012.629639,4.516200542,-52.47590637,-37.94099808,35.16522217,0.974299967,-0.020262975,0.023032364,1631164887.0,0.0,0.0
0.001992071,0.008414954,0.005491171,1012.637695,3.750145674,-52.70815277,-37.95102692,35.16522217,0.974056304,-0.020745426,0.020123012,1631164887.0,0.0,0.0
0.001532699,0.009183735,0.004608495,1012.631836,3.438342571,-52.80577469,-38.04254913,35.31208038,0.974543691,-0.02002175,0.022062579,1631164888.0,0.0003234483721377593,0.0003234483721377593
0.001196874,0.006671168,0.005291093,1012.631836,3.135371923,-52.77051163,-38.04546738,35.16522217,0.974787354,-0.020504201,0.02497193,1631164888.0,0.003821572799326509,0.004145021171464269
0.0002321,0.010769978,0.003261885,1012.626953,3.344820738,-52.63713074,-38.24334335,35.16522217,0.975274801,-0.019539297,0.022305025,1631164888.0,0.011269556733398396,0.015414577904862664
0.001997663,0.007012472,0.003986008,1012.624512,3.140203714,-53.04751968,-38.40925598,35.23865128,0.973568916,-0.01881562,0.022547469,1631164888.0,0.001911276266497331,0.017325854171359997
0.000131733,0.006694928,0.005014656,1012.619873,3.345657349,-52.79062653,-38.27776337,35.2570076,0.974056304,-0.019298071,0.022062579,1631164888.0,-0.0026858500503610487,0.014640004120998949
0.001626614,0.005741969,0.002989141,1012.616211,3.436922073,-52.80224991,-38.26882553,35.16522217,0.974299967,-0.018574392,0.023032364,1631164888.0,-0.004812419313071201,0.009827584807927748
0.000955211,0.008670926,0.0028359,1012.621338,3.518909693,-52.86940765,-38.23275375,35.18357849,0.975762188,-0.02002175,0.021577686,1631164888.0,0.007348542587115748,0.017176127395043497
0.001508622,0.002871066,0.002675284,1012.621582,3.510468245,-52.59592056,-38.16866684,35.23865128,0.976736963,-0.020745426,0.022305025,1631164888.0,0.02937262866192053,0.04654875605696403
0.001739344,0.006233335,0.003683709,1012.622559,3.893340588,-52.65599442,-37.91373062,35.14686203,0.97381264,-0.020504201,0.02133524,1631164888.0,0.02246980581248996,0.06901856186945399
0.001713082,0.004723527,0.001404118,1012.622803,3.753666401,-52.85089874,-37.86364746,35.2570076,0.973081529,-0.020504201,0.022305025,1631164888.0,0.008613700106501962,0.07763226197595595
0.001067675,0.006546274,0.00275618,1012.62085,3.278995991,-52.8995018,-37.93864059,35.29372406,0.975762188,-0.018574392,0.021820132,1631164888.0,0.020546919767073277,0.09817918174302923
-0.000451509,0.003583878,0.002939938,1012.624268,3.316093445,-52.55986023,-37.99221039,35.36715698,0.974056304,-0.019539297,0.024002146,1631164888.0,0.01644647545956098,0.11462565720259021
-0.000133957,0.002805777,0.003109794,1012.623291,3.081423759,-53.2389946,-37.94670105,35.36715698,0.97381264,-0.019298071,0.022789916,1631164888.0,0.009625089431916287,0.1242507466345065
0.000708479,0.002036303,0.003861394,1012.627441,3.34521389,-53.02864456,-37.93909836,35.18357849,0.974056304,-0.019539297,0.023274807,1631164888.0,0.0053516325041571815,0.12960237913866368
-0.000497646,0.003016181,0.003715208,1012.625977,3.424175262,-52.74938202,-37.86197662,35.18357849,0.976005912,-0.020986654,0.021820132,1631164889.0,0.03495467894296559,0.19951173702459485
0.000443235,0.004678622,0.002384996,1012.625977,3.483867407,-52.75793076,-37.94749451,35.29372406,0.977468073,-0.019539297,0.022547469,1631164889.0,0.09295717059925278,0.3854260782231004
0.000436063,0.003055535,0.004068889,1012.624756,3.760108232,-52.69114304,-37.91534805,35.20193481,0.974787354,-0.019539297,0.021092795,1631164889.0,0.09776809633377062,0.5809622708906417
9.93e-05,0.001777366,0.002731325,1012.622803,3.504330873,-52.54814148,-37.87065125,35.23865128,0.968694925,-0.016162137,0.029578403,1631164889.0,-0.0137306822003853,0.553500906489871
0.000679875,0.005193003,0.001089199,1012.628662,3.40727973,-52.54157257,-38.15537643,35.2570076,0.978442848,-0.02774098,0.028608618,1631164889.0,0.07037122486000799,0.6942433562098871
-0.000575132,0.00102593,0.002526855,1012.628418,3.575117826,-52.40277481,-38.42228317,35.36715698,0.974299967,-0.022192782,0.0237597,1631164889.0,0.06794446810509752,0.8301322924200821
-0.001222583,-0.001207441,0.001210392,1012.625732,4.104492664,-52.28056335,-38.12495041,35.27536774,0.974056304,-0.019780524,0.02545682,1631164889.0,0.060562990038277226,0.9512582724966365
0.000879899,0.004393503,0.001746105,1012.633057,3.744165659,-52.45472336,-38.23777771,35.33044052,0.974299967,-0.01881562,0.022547469,1631164889.0,0.056178237953488475,1.0636147484036136
0.000260573,0.002118848,0.00013811,1012.63501,3.566394567,-52.5423851,-38.19898224,35.33044052,0.974299967,-0.020262975,0.024729483,1631164889.0,0.053400318640191596,1.1704153856839967
0.000532983,0.001953401,0.001562608,1012.635986,3.666239977,-52.78494263,-38.0196228,35.22029114,0.976005912,-0.02002175,0.023517253,1631164889.0,0.08337870351123673,1.3371727927064703
-0.000114058,0.006931111,0.000589201,1012.63916,3.483416557,-52.55039597,-38.05515289,35.27536774,0.976249576,-0.020745426,0.020123012,1631164889.0,0.11694271322937709,1.5710582191652245
0.001663619,0.000126585,0.001441039,1012.638184,4.036850929,-52.35968018,-38.18593216,35.23865128,0.975031078,-0.019056847,0.024244592,1631164889.0,0.127781125542256,1.8266204702497366
0.000399877,0.001511715,0.001659887,1012.635498,3.853749752,-52.32027435,-38.03812027,35.12850571,0.974299967,-0.019780524,0.024729483,1631164889.0,0.12480885748726861,2.0762381852242737
0.001296006,0.003143266,0.001592651,1012.635986,4.030295849,-52.41139603,-38.19548798,35.23865128,0.975518465,-0.019780524,0.024002146,1631164890.0,0.15564551567932222,2.5431747322622402
0.001266659,0.001216516,0.000943288,1012.638184,3.341380596,-52.44051743,-38.19846725,35.2570076,0.97381264,-0.021951558,0.022305025,1631164890.0,0.13650378875593766,2.9526860985300534
0.000913486,0.004379332,0.001772357,1012.640625,3.249739408,-52.36206818,-38.30511475,35.18357849,0.972837806,-0.019298071,0.023274807,1631164890.0,0.08771113254804003,3.2158194961741735
-0.000622865,-0.001167811,0.001714686,1012.636719,3.642535925,-52.34287262,-38.26708221,35.14686203,0.972837806,-0.017850716,0.02497193,1631164890.0,0.0393433583730628,3.333849571293362
0.000639325,0.004461035,0.000433272,1012.632568,3.667858362,-52.49743271,-38.37707901,35.11014557,0.971863031,-0.019780524,0.020850349,1631164890.0,-0.03944652410672683,3.2155099989731815
1.74e-05,0.002533041,0.000416839,1012.641113,3.426271915,-52.22052765,-38.16833115,35.11014557,0.972837806,-0.020745426,0.022789916,1631164890.0,-0.08770083458612651,2.952407495214802
0.001828407,0.000951216,0.002488347,1012.637695,3.53950429,-52.23305511,-38.22865295,35.20193481,0.972594142,-0.019780524,0.023032364,1631164890.0,-0.14354331865276554,2.5217775392565054
-0.000304195,0.00183019,-0.000602853,1012.641602,3.435128212,-52.37097931,-38.24926758,35.16522217,0.971863031,-0.020504201,0.024487037,1631164890.0,-0.2193978097161737,1.8635841101079844
-0.000284152,0.001689836,0.00028781,1012.638916,3.17445159,-53.11354446,-38.17050552,35.18357849,0.972350419,-0.020504201,0.023517253,1631164890.0,-0.2816250099190204,1.0187090803509231
2.01e-05,0.005519874,0.001409635,1012.645264,2.948988914,-52.82963562,-38.25160599,35.16522217,0.973325253,-0.020745426,0.021820132,1631164890.0,-0.31619934580778886,0.07011104292755654
-0.000265591,0.002293773,0.002285646,1012.651123,3.199179649,-53.28823853,-38.21190643,35.22029114,0.972350419,-0.020504201,0.021820132,1631164890.0,-0.379589985399998,-1.0686589132724373
-0.000537497,0.003105931,0.000735765,1012.651123,3.594628572,-53.01346207,-38.19595718,35.29372406,0.973325253,-0.020745426,0.021577686,1631164890.0,-0.4143232602556557,-2.3116286940394044
0.001255871,0.003588215,0.001314858,1012.653809,3.257038832,-52.83093643,-38.15893173,35.22029114,0.972594142,-0.019780524,0.021577686,1631164890.0,-0.47114675969711006,-3.7250689731307345
2.26e-05,0.002509683,0.000979399,1012.649414,3.227581263,-52.67473221,-37.9747467,35.14686203,0.975031078,-0.021710331,0.022547469,1631164890.0,-0.45445542081276874,-5.08843523556904
-0.000648837,0.002704985,-0.000265308,1012.647461,3.114410162,-52.66904831,-37.9125061,35.22029114,0.975762188,-0.02002175,0.022789916,1631164891.0,-0.4047310004435173,-6.707359237343109
0.000554161,0.000834279,0.001549305,1012.647705,2.991947174,-51.97363281,-38.06975174,35.22029114,0.973325253,-0.020745426,0.022789916,1631164891.0,-0.44995877475976154,-8.507194336382156
-0.000334258,0.000497833,0.000596745,1012.647461,3.054382801,-52.1802597,-38.08180618,35.12850571,0.97381264,-0.01881562,0.022062579,1631164891.0,-0.4782712461666619,-10.420279321048804
0.00060306,0.001984574,-0.000318937,1012.642334,3.28422451,-52.001091,-38.05530167,35.20193481,0.97381264,-0.019298071,0.021820132,1631164891.0,-0.506427721394036,-12.445990206624948
0.001198656,0.000179522,0.001178354,1012.643311,2.988595247,-52.01629257,-38.05530167,35.20193481,0.972594142,-0.019056847,0.0237597,1631164891.0,-0.5807648845750253,-14.769049744925049
-0.000933007,0.003844358,-0.000672024,1012.645508,2.766793251,-52.06615067,-38.07666779,35.16522217,0.974787354,-0.020262975,0.023274807,1631164891.0,-0.5686167735798947,-17.043516839244628
-0.000340992,-0.000439987,0.000817619,1012.645508,3.007470131,-52.22482681,-38.13786697,35.16522217,0.975762188,-0.02002175,0.023032364,1631164891.0,-0.5186691548798983,-19.11819345876422
0.001207523,-0.0019053,0.001347486,1012.650879,2.662259579,-52.38604736,-38.14905548,35.18357849,0.972837806,-0.019780524,0.022062579,1631164891.0,-0.5844536086620038,-21.456007893412234
-1.38e-05,-0.001920775,-0.000480823,1012.646484,2.729431152,-51.72016144,-38.08545685,35.18357849,0.974543691,-0.019780524,0.023274807,1631164891.0,-0.5822473961839775,-23.784997478148146
0.000842739,-0.000429355,-0.000171741,1012.649902,2.984747887,-51.98181152,-38.22211838,35.16522217,0.974787354,-0.019539297,0.023032364,1631164891.0,-0.5709043353730135,-26.0686148196402
-0.000390315,-0.001083523,0.001002897,1012.641357,2.941017151,-52.22086334,-38.14359283,35.22029114,0.972106695,-0.019780524,0.022789916,1631164891.0,-0.6646965933259741,-28.727401192944097
-8.08e-05,-0.000188962,0.000973195,1012.63623,3.40638113,-52.24077225,-37.69029236,35.22029114,0.971863031,-0.019056847,0.022062579,1631164891.0,-0.7692673595809774,-31.804470631268007
-0.000381843,0.002227344,0.001235256,1012.639893,2.961615086,-52.30005646,-37.8425293,35.12850571,0.972350419,-0.020504201,0.02133524,1631164891.0,-0.854210107330218,-35.22131106058888
-0.002144859,0.000384502,0.001158958,1012.62915,3.326130152,-52.31974411,-37.75756454,35.11014557,0.973081529,-0.021227879,0.024244592,1631164892.0,-0.9204565608132533,-39.82359386465515
0.000864209,0.001306549,0.002022501,1012.629883,3.588906288,-52.39520645,-37.83830261,35.29372406,0.974056304,-0.02002175,0.023517253,1631164892.0,-0.9410582901092253,-44.52888531520128
0.000836165,0.00245399,0.000195887,1012.631104,3.314135551,-52.27892303,-37.87337875,35.20193481,0.971863031,-0.01760949,0.023517253,1631164892.0,-1.0714380397210719,-49.88607551380664
-0.001552845,-0.001541533,-0.00011421,1012.628662,3.319560289,-52.43349838,-37.84761429,35.14686203,0.973568916,-0.02002175,0.022305025,1631164892.0,-1.1173240907950832,-55.47269596778205
0.000280853,-0.000939704,0.000487091,1012.633057,3.637557745,-52.41563034,-37.72117615,35.20193481,0.973568916,-0.02002175,0.022547469,1631164892.0,-1.1629364354029554,-61.28737814479683
0.002073348,0.001209319,-0.001293769,1012.637207,3.258507729,-52.30299759,-37.94499969,35.22029114,0.975274801,-0.021951558,0.022547469,1631164892.0,-1.122908529020614,-66.9019207898999
-0.001853176,0.000258297,-8.31e-05,1012.629639,3.188280821,-52.16633224,-37.93797302,35.27536774,0.974543691,-0.02002175,0.023274807,1631164892.0,-1.1199093413021077,-72.50146749641044
0.000616283,0.000856772,0.000831928,1012.628418,3.277775526,-52.01965332,-37.95022964,35.23865128,0.975274801,-0.019298071,0.024729483,1631164892.0,-1.0800396324111814,-77.90166565846634
-0.000280348,-0.000401624,0.001691667,1012.624268,3.433475494,-51.88394928,-37.82254028,35.23865128,0.970644593,-0.019298071,0.023517253,1631164892.0,-1.268562669903135,-84.24447900798202
4.39e-05,0.005298652,0.000436375,1012.623291,3.262889862,-51.80831528,-37.77007294,35.18357849,0.975031078,-0.020745426,0.021092795,1631164892.0,-1.2433687828638464,-90.46132292230125
0.000937701,-0.000114232,-0.000486156,1012.62207,3.183249235,-52.16249084,-37.79188156,35.18357849,0.972350419,-0.018574392,0.024002146,1631164892.0,-1.3484006280060106,-97.2033260623313
0.001251737,-0.000418544,-0.000216763,1012.62085,3.100924969,-51.91085434,-37.74376678,35.16522217,0.973568916,-0.02002175,0.0237597,1631164892.0,-1.3926000675922399,-104.1663264002925
0.000944473,-0.002169393,-0.000245884,1012.624512,3.379819632,-52.10137558,-37.97835541,35.23865128,0.974787354,-0.019539297,0.022062579,1631164892.0,-1.3795206288819835,-111.06392954470242
-0.000844007,0.002027631,-0.000244129,1012.618408,3.715577126,-52.32812881,-38.04393768,35.22029114,0.974543691,-0.019539297,0.022062579,1631164892.0,-1.3783833209859786,-117.95584614963231
-0.000867181,0.001101829,0.000653733,1012.622803,3.863720894,-52.5737648,-37.98468399,35.22029114,0.973325253,-0.019780524,0.022789916,1631164893.0,-1.447406356003753,-126.64028428565483
0.000922514,0.000451908,-0.00026452,1012.621826,3.836657047,-52.41633987,-38.01418686,35.20193481,0.974787354,-0.018574392,0.022789916,1631164893.0,-1.4318363200127928,-135.2313022057316
0.000606591,-0.000376523,0.001274986,1012.618896,3.81511569,-52.31790543,-38.23113251,35.12850571,0.973081529,-0.020262975,0.021577686,1631164893.0,-1.5162346694774194,-144.3287102225961
0.001818092,0.001424775,-0.00022479,1012.621582,3.271732569,-52.31641769,-37.91762543,35.12850571,0.974056304,-0.020262975,0.023032364,1631164893.0,-1.5413447786236523,-153.57677889433802
-2.41e-05,0.001304261,0.000992684,1012.62085,3.36480546,-52.32699966,-38.03370667,35.07343292,0.970644593,-0.019780524,0.0237597,1631164893.0,-1.7666540208406774,-164.17670301938207
0.000582793,-0.001727976,-0.000227362,1012.616699,3.491362572,-52.24362946,-38.07721329,35.16522217,0.974787354,-0.019539297,0.022547469,1631164893.0,-1.7503061544470229,-174.6785399460642
0.001179479,0.000995718,-0.000826612,1012.617188,3.388953924,-52.44268417,-37.90209579,35.23865128,0.974787354,-0.01881562,0.022789916,1631164893.0,-1.7344640257561912,-185.08532410060135
0.001451416,0.002193049,0.000375444,1012.613281,3.625165224,-52.47840118,-37.57440186,35.07343292,0.973081529,-0.020262975,0.021577686,1631164893.0,-1.8188623752208177,-195.99849835192626
0.000533739,-0.000232778,0.000982242,1012.612061,3.650913715,-52.39810944,-37.88768768,35.14686203,0.972106695,-0.020262975,0.022305025,1631164893.0,-1.9596278109654404,-207.7562652177189
-0.000703929,-0.002928898,0.000383247,1012.611328,3.24657917,-52.32650375,-37.77664566,35.18357849,0.974299967,-0.021469103,0.022305025,1631164893.0,-1.9698840194664409,-219.57556933451752
0.000482375,-0.000210941,-0.00052168,1012.611328,3.378845215,-52.23371124,-37.932621,35.05507278,0.974543691,-0.019298071,0.02133524,1631164893.0,-1.9697544172669625,-231.3940958381193
-0.001353514,-0.000470586,0.000650203,1012.613037,3.550563097,-52.530159,-37.81952286,35.14686203,0.974056304,-0.019056847,0.021820132,1631164893.0,-1.9979376959430084,-243.38172201377736
0.000520771,0.001629941,-0.001504231,1012.617432,3.453965902,-52.63070679,-37.83545303,35.14686203,0.975518465,-0.019780524,0.023274807,1631164893.0,-1.9373008957323814,-255.00552738817166
-0.000691358,9.25e-05,0.000367008,1012.615967,3.289772749,-52.48555374,-38.08711243,35.01835632,0.973568916,-0.020262975,0.023274807,1631164894.0,-1.999641332719531,-269.00301671720837
-8.15e-05,0.002490535,-0.000502124,1012.614502,2.928418636,-52.17030334,-38.21581268,35.12850571,0.97381264,-0.019056847,0.024244592,1631164894.0,-2.045306600793785,-283.32016292276484
0.00114371,-0.000555515,-0.000171714,1012.616699,2.832315683,-52.21010971,-38.13560867,35.07343292,0.973081529,-0.020262975,0.024244592,1631164894.0,-2.139463011087921,-298.2964040003803
0.000246251,0.000368305,0.000742575,1012.609863,2.700711012,-52.21945572,-38.10728073,35.20193481,0.973568916,-0.020745426,0.022305025,1631164894.0,-2.2026638791174302,-313.7150511542023
-0.000351585,-0.002082467,0.001041049,1012.608154,2.687544584,-52.33322144,-38.14378738,35.14686203,0.974299967,-0.020504201,0.021577686,1631164894.0,-2.2171793964627446,-329.2353069294415
0.000821959,-0.000517167,0.000133451,1012.606445,3.216878414,-52.31797409,-38.20078278,35.14686203,0.976005912,-0.020504201,0.022789916,1631164894.0,-2.1127516829146784,-344.02456870984423
0.000816538,0.001860827,-0.000168586,1012.60498,3.32632494,-52.341362,-38.32902145,35.20193481,0.975274801,-0.02002175,0.023032364,1631164894.0,-2.0587844259742325,-358.43605969166384
-9.95e-05,0.00125318,0.000430277,1012.607666,3.354718208,-52.3944931,-38.20915604,35.14686203,0.976005912,-0.02002175,0.024487037,1631164894.0,-1.9522237572195478,-372.1016259922007
0.001136722,-0.002722852,0.001910526,1012.606201,3.405823231,-52.29975128,-37.96866608,35.20193481,0.975518465,-0.020262975,0.022305025,1631164894.0,-1.8823559168136272,-385.2781174098961
0.001100385,-0.002743557,-0.000546381,1012.605957,3.634575129,-52.2916832,-37.89840317,35.20193481,0.975031078,-0.021227879,0.022305025,1631164894.0,-1.8445209292307805,-398.18976391451156
0.000199856,0.001221329,0.000366464,1012.604492,3.695033073,-52.13411713,-37.907444,35.07343292,0.975274801,-0.019298071,0.023274807,1631164894.0,-1.7911596937740673,-410.72788177093
0.000540463,-0.002738491,0.00124423,1012.614746,3.584374428,-52.1009903,-37.97559357,35.18357849,0.97381264,-0.020504201,0.023032364,1631164894.0,-1.8368267799535678,-423.585669230605
0.000824062,0.003283069,-0.000589309,1012.610596,3.66643095,-52.22420502,-38.02716064,35.18357849,0.972106695,-0.020986654,0.022789916,1631164894.0,-1.999227970570745,-437.5802650246002
0.00026756,-0.000943668,-0.000855261,1012.606445,3.544688225,-52.15093994,-37.98551941,35.11014557,0.97381264,-0.020745426,0.022305025,1631164894.0,-2.0457062081285593,-451.9002084815001
0.000234277,-6.63e-05,-0.000222186,1012.606689,3.764737606,-52.18442535,-38.16542816,35.16522217,0.974056304,-0.019298071,0.023032364,1631164895.0,-2.080722871350552,-468.5459914523045
-0.000958433,0.002674229,-0.000531573,1012.606445,3.796224594,-52.2432785,-38.06866074,35.11014557,0.974787354,-0.019780524,0.024244592,1631164895.0,-2.055350158002931,-484.98879271632796
-0.00034026,0.001175314,0.00096078,1012.611572,3.659898281,-52.30835724,-38.37408829,35.05507278,0.975031078,-0.020504201,0.024487037,1631164895.0,-2.009219039903333,-501.06254503555465
-0.000328353,0.001156919,-0.000303023,1012.611328,3.971688747,-52.19061279,-38.28896332,35.07343292,0.974543691,-0.018333169,0.024244592,1631164895.0,-2.0051719356213673,-517.1039205205255
-0.001203048,0.002365097,-0.000272775,1012.613037,3.648096561,-52.06380081,-38.11246109,35.11014557,0.973325253,-0.020262975,0.023032364,1631164895.0,-2.0959769275908773,-533.8717359412526
0.000633326,0.001492374,0.000336384,1012.616943,3.383504152,-52.06042862,-37.8288269,35.11014557,0.974543691,-0.019539297,0.022547469,1631164895.0,-2.093286964365863,-550.6180316561795
-0.000273819,-0.003926598,0.001270737,1012.623047,3.348538399,-52.01586533,-38.00059891,35.27536774,0.976493299,-0.020745426,0.022789916,1631164895.0,-1.9353232546732955,-566.1006176935658
0.000605494,-0.000253655,0.000652477,1012.622314,2.383764029,-52.76497269,-38.17416382,35.11014557,0.974299967,-0.020262975,0.022305025,1631164895.0,-1.9510237261928622,-581.7088075031087
-0.000275206,0.001490891,-0.000291118,1012.619873,2.152147532,-52.5839386,-37.93999481,35.11014557,0.974787354,-0.019539297,0.022789916,1631164895.0,-1.9287844516995662,-597.1390831167053
4.4e-05,-0.001181506,0.000924598,1012.628418,2.286701679,-52.56287766,-38.11087036,35.05507278,0.973568916,-0.020745426,0.021092795,1631164895.0,-2.003132671208954,-613.1641444863769
0.00155328,0.001845323,0.000313405,1012.624023,2.686785698,-52.4863739,-38.49568176,35.09178925,0.972837806,-0.020504201,0.021092795,1631164895.0,-2.135213360308649,-630.2458513688462
-0.000580824,-0.001208864,0.000277847,1012.629395,3.151659012,-52.43886566,-38.62400818,35.14686203,0.972594142,-0.019539297,0.020607902,1631164895.0,-2.2887743636318767,-648.5560462779011
0.000613756,-0.00210055,-1.61e-05,1012.629883,3.491651535,-52.46888733,-38.55520248,35.12850571,0.970888257,-0.019780524,0.023517253,1631164895.0,-2.5705430226882973,-669.1203904594075
0.000272934,4.05e-05,1.98e-05,1012.62915,3.624043226,-52.29789734,-38.07211304,35.12850571,0.970888257,-0.020986654,0.021577686,1631164896.0,-2.889272499633416,-695.1238429561083
0.00086984,8.85e-05,0.000594307,1012.627686,3.176427603,-51.93191528,-37.82540131,35.14686203,0.971131921,-0.020745426,0.021577686,1631164896.0,-3.1869637951515744,-723.8065171124725
-0.000654847,-0.000291593,0.001180496,1012.630371,3.429373264,-52.09200668,-37.79584503,35.14686203,0.972837806,-0.020504201,0.022789916,1631164896.0,-3.332177873956474,-753.7961179780808
0.000538948,0.002380393,-0.000369519,1012.637939,3.577459574,-52.06945419,-37.85715866,35.18357849,0.974299967,-0.02002175,0.023032364,1631164896.0,-3.3487879683857646,-783.9352096935527
0.002929595,0.00167162,-0.000656547,1012.640625,3.521856308,-52.13096237,-37.88983536,35.16522217,0.972837806,-0.019298071,0.0237597,1631164896.0,-3.4941318835131,-815.3823966451706
-0.000453413,0.003105126,-0.002100512,1012.641113,3.493989229,-52.28952789,-37.81800461,35.16522217,0.972350419,-0.020504201,0.024244592,1631164896.0,-3.679237684828524,-848.4955358086273
-0.000776487,-0.00115215,5.04e-05,1012.63916,3.228835583,-52.36397552,-37.97387314,35.16522217,0.974056304,-0.020986654,0.022062579,1631164896.0,-3.717531418109424,-881.9533185716122
0.001038739,-0.001119755,4.79e-05,1012.639893,2.910847425,-52.23151016,-37.9175415,35.11014557,0.974056304,-0.020504201,0.021092795,1631164896.0,-3.75862681275659,-915.7809598864214
0.000141437,0.000757493,0.000370443,1012.633789,3.070888996,-52.36172867,-37.73208618,35.27536774,0.974056304,-0.02002175,0.023274807,1631164896.0,-3.796223637119544,-949.9469726204974
-0.001647098,-0.002563678,5.69e-05,1012.638184,3.441538095,-52.1084938,-37.54682922,35.12850571,0.971131921,-0.019298071,0.024002146,1631164896.0,-4.09152816659436,-986.7707261198466
0.001968258,0.000501312,-0.000246124,1012.64209,3.13536191,-52.14198685,-37.56618118,35.11014557,0.973325253,-0.020504201,0.020850349,1631164896.0,-4.197577431620204,-1024.5489230044284
0.001339973,0.000250846,0.000631902,1012.650391,2.815767288,-52.28156281,-37.75679016,35.14686203,0.970888257,-0.020504201,0.022305025,1631164896.0,-4.515766267622934,-1065.190819413035
0.000397708,0.001430184,0.000345105,1012.654785,3.251434088,-52.13887024,-37.92162323,35.14686203,0.971619308,-0.020504201,0.02133524,1631164896.0,-4.771385315306812,-1108.1332872507962
